market,symbol,interval,earliest_date,available_intervals,base_symbol
spot,GTCUSDT,1d,2021-06-10,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,GTC
spot,KEEPUSDT,1d,2021-06-17,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,KEEP
spot,KLAYUSDT,1d,2021-06-24,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,KLAY
spot,PHAUSDT,1d,2021-06-25,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,PHA
spot,BONDUSDT,1d,2021-07-05,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,BOND
spot,C98USDT,1d,2021-07-23,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,C98
spot,DEXEUSDT,1d,2021-07-23,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,DEXE
spot,QNTUSDT,1d,2021-07-29,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,QNT
spot,FLOWUSDT,1d,2021-07-30,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,FLOW
spot,MINAUSDT,1d,2021-08-10,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,MINA
spot,RAYUSDT,1d,2021-08-10,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,RAY
spot,ALPACAUSDT,1d,2021-08-11,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,ALPACA
spot,QUICKUSDT,1d,2021-08-13,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,QUICK
spot,MBOXUSDT,1d,2021-08-19,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,MBOX
spot,GHSTUSDT,1d,2021-08-20,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,GHST
spot,WAXPUSDT,1d,2021-08-23,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,WAXP
spot,DYDXUSDT,1d,2021-09-09,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,DYDX
spot,IDEXUSDT,1d,2021-09-09,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,IDEX
spot,VIDTUSDT,1d,2021-09-09,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,VIDT
spot,GALAUSDT,1d,2021-09-13,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,GALA
spot,ILVUSDT,1d,2021-09-22,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,ILV
spot,DFUSDT,1d,2021-09-24,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,DF
spot,SYSUSDT,1d,2021-09-24,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,SYS
spot,YGGUSDT,1d,2021-09-24,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,YGG
spot,FIDAUSDT,1d,2021-09-30,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,FIDA
spot,FRONTUSDT,1d,2021-10-04,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,FRONT
spot,AGLDUSDT,1d,2021-10-05,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,AGLD
